2020/03/20 15:25:10 [error] 6#6: *1 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/20 15:26:34 [error] 6#6: *2 open() "/usr/share/nginx/html/public" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /public HTTP/1.1", host: "localhost:8080"
2020/03/20 15:26:35 [error] 6#6: *2 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/20 15:51:44 [error] 7#7: *3 open() "/usr/share/nginx/html/index.php" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /index.php HTTP/1.1", host: "localhost:8080"
2020/03/20 20:47:59 [error] 7#7: *1 open() "/var/www/Project" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /Project HTTP/1.1", host: "localhost:8080"
2020/03/20 20:48:01 [error] 7#7: *1 open() "/var/www/Project" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /Project HTTP/1.1", host: "localhost:8080"
2020/03/20 20:48:06 [error] 7#7: *1 open() "/var/www/Project" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /Project HTTP/1.1", host: "localhost:8080"
2020/03/21 11:22:07 [error] 6#6: *1 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/21 13:29:53 [error] 6#6: *1 directory index of "/var/www/" is forbidden, client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "localhost:8080"
2020/03/21 13:29:55 [error] 6#6: *1 directory index of "/var/www/" is forbidden, client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "localhost:8080"
2020/03/21 16:12:07 [error] 6#6: *176 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/21 16:15:49 [error] 6#6: *180 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/21 21:10:55 [error] 6#6: *372 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/21 21:26:59 [error] 6#6: *405 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/21 21:27:25 [error] 6#6: *407 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/21 21:28:38 [error] 6#6: *409 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/21 21:33:59 [error] 6#6: *416 open() "/var/www/path/to/font-awesome/css/font-awesome.min.css" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /path/to/font-awesome/css/font-awesome.min.css HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/regist.php"
2020/03/21 21:33:59 [error] 6#6: *419 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/21 21:35:41 [error] 6#6: *422 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/21 21:40:35 [error] 6#6: *430 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/22 14:30:22 [error] 6#6: *12 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/22 14:42:54 [error] 6#6: *22 open() "/var/www/style/footer.css" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /style/footer.css HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/regist.php"
2020/03/22 20:01:31 [error] 6#6: *342 open() "/var/www/img/var5.jpg" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /img/var5.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/about.php"
2020/03/22 21:13:30 [error] 6#6: *440 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/22 21:16:24 [error] 6#6: *446 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/22 21:16:55 [error] 6#6: *448 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/22 21:57:27 [error] 6#6: *467 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/22 21:57:47 [error] 6#6: *467 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/23 12:58:56 [error] 6#6: *497 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/23 13:08:52 [error] 6#6: *502 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/23 13:25:44 [error] 6#6: *504 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/23 13:35:08 [error] 6#6: *506 open() "/var/www/images/tenor.gif" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /images/tenor.gif HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/23 13:49:38 [error] 6#6: *509 open() "/var/www/css/404.css" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /css/404.css HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/23 13:49:38 [error] 6#6: *509 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/23 13:52:18 [error] 6#6: *511 open() "/var/www/css/404.css" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /css/404.css HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/23 13:52:18 [error] 6#6: *511 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/23 13:52:34 [error] 6#6: *513 open() "/var/www/css/404.css" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /css/404.css HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/23 14:13:11 [error] 6#6: *531 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/23 20:47:40 [error] 6#6: *540 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/24 16:55:24 [error] 6#6: *546 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/24 17:07:53 [error] 6#6: *4 open() "/var/www/index" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /index HTTP/1.1", host: "localhost:8080"
2020/03/24 17:08:04 [error] 6#6: *7 open() "/var/www/main/feed" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /main/feed HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/24 17:10:46 [error] 6#6: *12 open() "/var/www/main/feed" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /main/feed HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/24 17:10:50 [error] 6#6: *12 open() "/var/www/auth" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /auth HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/24 17:14:15 [error] 6#6: *18 open() "/var/www/main/feed" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /main/feed HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/24 17:14:19 [error] 6#6: *18 open() "/var/www/main/feed" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /main/feed HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/24 19:03:07 [emerg] 1#1: invalid parameter "last﻿" in /etc/nginx/conf.d/default.conf:12
2020/03/24 19:27:41 [emerg] 1#1: invalid parameter "last﻿" in /etc/nginx/conf.d/default.conf:12
2020/03/24 19:28:19 [emerg] 1#1: invalid parameter "last﻿" in /etc/nginx/conf.d/default.conf:12
2020/03/24 19:30:11 [error] 6#6: *1 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/24 19:30:34 [error] 6#6: *1 open() "/var/www/asdas" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /asdas HTTP/1.1", host: "localhost:8080"
2020/03/24 19:55:23 [emerg] 1#1: unexpected end of file, expecting "}" in /etc/nginx/conf.d/default.conf:38
2020/03/24 20:06:26 [emerg] 1#1: duplicate location "/" in /etc/nginx/conf.d/default.conf:32
2020/03/24 20:11:00 [emerg] 1#1: "http" directive is not allowed here in /etc/nginx/conf.d/default.conf:1
2020/03/24 20:15:06 [emerg] 1#1: "default_type" directive is duplicate in /etc/nginx/conf.d/default.conf:2
2020/03/24 20:27:39 [emerg] 1#1: unexpected end of file, expecting "}" in /etc/nginx/conf.d/default.conf:38
2020/03/24 20:38:29 [emerg] 1#1: unexpected "}" in /etc/nginx/conf.d/default.conf:47
2020/03/24 21:14:57 [emerg] 1#1: unknown directive "ServerName" in /etc/nginx/conf.d/default.conf:5
2020/03/24 22:54:30 [emerg] 1#1: unexpected "}" in /etc/nginx/conf.d/default.conf:54
2020/03/24 23:14:25 [error] 6#6: *4 open() "/var/www/iasd" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /iasd HTTP/1.1", host: "localhost:8080"
2020/03/24 23:14:52 [error] 6#6: *4 open() "/var/www/add" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /add HTTP/1.1", host: "localhost:8080"
2020/03/24 23:15:09 [error] 6#6: *4 open() "/var/www/add/asddd" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /add/asddd HTTP/1.1", host: "localhost:8080"
2020/03/24 23:16:03 [error] 6#6: *4 open() "/var/www/add/asddd" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /add/asddd HTTP/1.1", host: "localhost:8080"
2020/03/24 23:16:33 [error] 6#6: *8 open() "/var/www/main/feed" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /main/feed HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/24 23:17:36 [error] 6#6: *8 open() "/var/www/main/feed" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /main/feed HTTP/1.1", host: "localhost:8080"
2020/03/24 23:17:40 [error] 6#6: *8 open() "/var/www/main" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /main HTTP/1.1", host: "localhost:8080"
2020/03/24 23:19:09 [error] 6#6: *9 open() "/var/www/main" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /main HTTP/1.1", host: "localhost:8080"
2020/03/24 23:19:19 [error] 6#6: *9 open() "/var/www/main/feed" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /main/feed HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/24 23:19:42 [error] 6#6: *9 open() "/var/www/main/feed" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /main/feed HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/24 23:19:47 [error] 6#6: *9 open() "/var/www/auth" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /auth HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/24 23:19:50 [error] 6#6: *9 open() "/var/www/signup" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /signup HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/03/24 23:37:29 [error] 6#6: *31 open() "/var/www/Main" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /Main HTTP/1.1", host: "localhost:8080"
2020/03/24 23:38:42 [error] 6#6: *32 open() "/var/www/index" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /index HTTP/1.1", host: "localhost:8080"
2020/03/24 23:38:46 [error] 6#6: *32 open() "/var/www/index,php" failed (2: No such file or directory), client: 172.20.0.1, server: localhost, request: "GET /index,php HTTP/1.1", host: "localhost:8080"
2020/03/30 15:47:57 [error] 6#6: *66 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/30 15:50:48 [error] 6#6: *71 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/30 15:53:06 [error] 6#6: *77 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/30 16:05:59 [error] 6#6: *89 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/30 16:23:18 [error] 6#6: *6 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/30 16:23:42 [error] 6#6: *8 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/30 19:58:20 [error] 6#6: *90 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/31 13:39:42 [error] 6#6: *1 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/31 17:07:49 [error] 6#6: *66 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/31 18:04:13 [error] 6#6: *110 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/31 19:35:59 [error] 6#6: *252 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/03/31 22:03:51 [error] 7#7: *1 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/01 11:59:52 [error] 6#6: *1 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/01 14:28:12 [error] 6#6: *14 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/01 14:28:18 [error] 6#6: *16 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/01 15:13:08 [error] 6#6: *47 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/01 17:00:04 [error] 6#6: *8 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/01 17:02:54 [error] 6#6: *48 FastCGI sent in stderr: "Access to the script '/var/www/photos/8' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/8 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/01 17:26:05 [error] 6#6: *138 FastCGI sent in stderr: "Access to the script '/var/www/photos/8' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/8 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/01 17:26:05 [error] 6#6: *141 FastCGI sent in stderr: "Access to the script '/var/www/photos/9' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/9 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 12:59:02 [error] 6#6: *10 FastCGI sent in stderr: "Access to the script '/var/www/photos/9' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/9 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 12:59:02 [error] 6#6: *1 FastCGI sent in stderr: "Access to the script '/var/www/photos/8' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/8 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 12:59:03 [error] 6#6: *6 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:13:35 [error] 6#6: *49 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:41:22 [error] 6#6: *79 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:41:31 [error] 6#6: *81 FastCGI sent in stderr: "Access to the script '/var/www/photos/2' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/2 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:41:31 [error] 6#6: *85 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:41:31 [error] 6#6: *81 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:41:33 [error] 6#6: *85 FastCGI sent in stderr: "Access to the script '/var/www/photos/2' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/2 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:41:33 [error] 6#6: *85 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:41:33 [error] 6#6: *85 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:41:39 [error] 6#6: *97 FastCGI sent in stderr: "Access to the script '/var/www/photos/2' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/2 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:41:39 [error] 6#6: *99 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:41:46 [error] 6#6: *99 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:41:57 [error] 6#6: *94 FastCGI sent in stderr: "Access to the script '/var/www/photos/2' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/2 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:41:57 [error] 6#6: *99 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:42:49 [error] 6#6: *110 FastCGI sent in stderr: "Access to the script '/var/www/photos/2' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/2 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:42:49 [error] 6#6: *110 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:42:49 [error] 6#6: *110 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:44:54 [error] 6#6: *116 FastCGI sent in stderr: "Access to the script '/var/www/photos/2' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/2 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:44:54 [error] 6#6: *117 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 13:44:54 [error] 6#6: *117 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:47:34 [error] 6#6: *127 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:47:43 [error] 6#6: *136 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:52:11 [error] 6#6: *149 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:52:46 [error] 6#6: *151 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 13:52:58 [error] 6#6: *152 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 14:04:42 [error] 6#6: *163 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
2020/04/02 14:17:44 [error] 6#6: *205 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 14:18:36 [error] 6#6: *196 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 14:18:52 [error] 6#6: *196 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 14:18:54 [error] 6#6: *196 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 14:19:24 [error] 6#6: *196 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 14:19:32 [error] 6#6: *196 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 14:26:33 [error] 6#6: *231 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 14:26:36 [error] 6#6: *228 FastCGI sent in stderr: "Access to the script '/var/www/photos/1' has been denied (see security.limit_extensions)" while reading response header from upstream, client: 172.20.0.1, server: , request: "GET /photos/1 HTTP/1.1", upstream: "fastcgi://172.20.0.4:9000", host: "localhost:8080", referrer: "http://localhost:8080/"
2020/04/02 14:26:36 [error] 6#6: *231 open() "/var/www/favicon.ico" failed (2: No such file or directory), client: 172.20.0.1, server: , request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080"
